Data,Quantidade,Valor,Denominacao,Especie
2019-11-19,"564,946,326","R$5,649,463,260.00",10.00,Cédulas
2019-11-19,"672,899,484","R$13,457,989,680.00",20.00,Cédulas
2019-11-19,"1,872,953,804","R$93,647,690,200.00",50.00,Cédulas
2019-11-19,"1,207,781,473","R$120,778,147,300.00",100.00,Cédulas
2019-11-18,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-18,"6,773,718,296","R$338,685,914.80",0.05,Moedas
2019-11-18,"7,123,709,762","R$712,370,976.20",0.10,Moedas
2019-11-18,"3,112,254,894","R$778,063,723.50",0.25,Moedas
2019-11-18,"3,072,826,831","R$1,536,413,415.50",0.50,Moedas
2019-11-18,"148,745,276","R$148,745,276.00",1.00,Cédulas
2019-11-18,"3,606,822,367","R$3,606,822,367.00",1.00,Moedas
2019-11-18,"1,360,422,591","R$2,720,845,182.00",2.00,Cédulas
2019-11-18,"587,490,677","R$2,937,453,385.00",5.00,Cédulas
2019-11-18,"567,089,187","R$5,670,891,870.00",10.00,Cédulas
2019-11-18,"677,302,008","R$13,546,040,160.00",20.00,Cédulas
2019-11-18,"1,891,799,102","R$94,589,955,100.00",50.00,Cédulas
2019-11-18,"1,215,013,428","R$121,501,342,800.00",100.00,Cédulas
2019-11-14,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-14,"6,772,412,296","R$338,620,614.80",0.05,Moedas
2019-11-14,"7,123,181,762","R$712,318,176.20",0.10,Moedas
2019-11-14,"3,111,956,494","R$777,989,123.50",0.25,Moedas
2019-11-14,"3,072,519,331","R$1,536,259,665.50",0.50,Moedas
2019-11-14,"148,745,375","R$148,745,375.00",1.00,Cédulas
2019-11-14,"3,606,394,367","R$3,606,394,367.00",1.00,Moedas
2019-11-14,"1,358,815,749","R$2,717,631,498.00",2.00,Cédulas
2019-11-14,"586,843,793","R$2,934,218,965.00",5.00,Cédulas
2019-11-14,"568,742,294","R$5,687,422,940.00",10.00,Cédulas
2019-11-14,"679,576,627","R$13,591,532,540.00",20.00,Cédulas
2019-11-14,"1,906,442,862","R$95,322,143,100.00",50.00,Cédulas
2019-11-14,"1,221,477,032","R$122,147,703,200.00",100.00,Cédulas
2019-11-13,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-13,"6,770,405,704","R$338,520,285.20",0.05,Moedas
2019-11-13,"7,121,312,778","R$712,131,277.80",0.10,Moedas
2019-11-13,"3,111,622,512","R$777,905,628.00",0.25,Moedas
2019-11-13,"3,072,033,339","R$1,536,016,669.50",0.50,Moedas
2019-11-13,"148,550,525","R$148,550,525.00",1.00,Cédulas
2019-11-13,"3,604,819,854","R$3,604,819,854.00",1.00,Moedas
2019-11-13,"1,357,777,888","R$2,715,555,776.00",2.00,Cédulas
2019-11-13,"586,733,501","R$2,933,667,505.00",5.00,Cédulas
2019-11-13,"571,053,066","R$5,710,530,660.00",10.00,Cédulas
2019-11-13,"683,161,312","R$13,663,226,240.00",20.00,Cédulas
2019-11-13,"1,920,548,460","R$96,027,423,000.00",50.00,Cédulas
2019-11-13,"1,226,635,448","R$122,663,544,800.00",100.00,Cédulas
2019-11-12,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-12,"6,767,355,504","R$338,367,775.20",0.05,Moedas
2019-11-12,"7,119,700,778","R$711,970,077.80",0.10,Moedas
2019-11-12,"3,110,936,612","R$777,734,153.00",0.25,Moedas
2019-11-12,"3,071,250,939","R$1,535,625,469.50",0.50,Moedas
2019-11-12,"148,750,625","R$148,750,625.00",1.00,Cédulas
2019-11-12,"3,603,544,444","R$3,603,544,444.00",1.00,Moedas
2019-11-12,"1,357,506,896","R$2,715,013,792.00",2.00,Cédulas
2019-11-12,"586,400,318","R$2,932,001,590.00",5.00,Cédulas
2019-11-12,"572,377,030","R$5,723,770,300.00",10.00,Cédulas
2019-11-12,"683,823,396","R$13,676,467,920.00",20.00,Cédulas
2019-11-12,"1,934,431,117","R$96,721,555,850.00",50.00,Cédulas
2019-11-12,"1,233,706,807","R$123,370,680,700.00",100.00,Cédulas
2019-11-11,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-11,"6,765,244,504","R$338,262,225.20",0.05,Moedas
2019-11-11,"7,118,721,778","R$711,872,177.80",0.10,Moedas
2019-11-11,"3,110,339,412","R$777,584,853.00",0.25,Moedas
2019-11-11,"3,070,876,439","R$1,535,438,219.50",0.50,Moedas
2019-11-11,"148,746,925","R$148,746,925.00",1.00,Cédulas
2019-11-11,"3,602,698,444","R$3,602,698,444.00",1.00,Moedas
2019-11-11,"1,357,309,399","R$2,714,618,798.00",2.00,Cédulas
2019-11-11,"586,907,491","R$2,934,537,455.00",5.00,Cédulas
2019-11-11,"574,557,722","R$5,745,577,220.00",10.00,Cédulas
2019-11-11,"686,010,989","R$13,720,219,780.00",20.00,Cédulas
2019-11-11,"1,950,915,905","R$97,545,795,250.00",50.00,Cédulas
2019-11-11,"1,241,703,450","R$124,170,345,000.00",100.00,Cédulas
2019-11-08,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-08,"6,764,509,504","R$338,225,475.20",0.05,Moedas
2019-11-08,"7,118,222,778","R$711,822,277.80",0.10,Moedas
2019-11-08,"3,109,956,412","R$777,489,103.00",0.25,Moedas
2019-11-08,"3,070,545,439","R$1,535,272,719.50",0.50,Moedas
2019-11-08,"148,748,425","R$148,748,425.00",1.00,Cédulas
2019-11-08,"3,602,145,445","R$3,602,145,445.00",1.00,Moedas
2019-11-08,"1,357,242,121","R$2,714,484,242.00",2.00,Cédulas
2019-11-08,"586,955,111","R$2,934,775,555.00",5.00,Cédulas
2019-11-08,"576,474,317","R$5,764,743,170.00",10.00,Cédulas
2019-11-08,"688,024,794","R$13,760,495,880.00",20.00,Cédulas
2019-11-08,"1,963,665,900","R$98,183,295,000.00",50.00,Cédulas
2019-11-08,"1,248,783,135","R$124,878,313,500.00",100.00,Cédulas
2019-11-07,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-07,"6,763,583,504","R$338,179,175.20",0.05,Moedas
2019-11-07,"7,117,571,778","R$711,757,177.80",0.10,Moedas
2019-11-07,"3,109,497,012","R$777,374,253.00",0.25,Moedas
2019-11-07,"3,070,228,939","R$1,535,114,469.50",0.50,Moedas
2019-11-07,"148,742,926","R$148,742,926.00",1.00,Cédulas
2019-11-07,"3,600,877,745","R$3,600,877,745.00",1.00,Moedas
2019-11-07,"1,359,007,751","R$2,718,015,502.00",2.00,Cédulas
2019-11-07,"588,605,321","R$2,943,026,605.00",5.00,Cédulas
2019-11-07,"579,713,618","R$5,797,136,180.00",10.00,Cédulas
2019-11-07,"690,765,499","R$13,815,309,980.00",20.00,Cédulas
2019-11-07,"1,971,181,537","R$98,559,076,850.00",50.00,Cédulas
2019-11-07,"1,251,865,824","R$125,186,582,400.00",100.00,Cédulas
2019-11-06,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-06,"6,762,812,004","R$338,140,600.20",0.05,Moedas
2019-11-06,"7,116,029,778","R$711,602,977.80",0.10,Moedas
2019-11-06,"3,108,754,512","R$777,188,628.00",0.25,Moedas
2019-11-06,"3,069,924,339","R$1,534,962,169.50",0.50,Moedas
2019-11-06,"148,749,226","R$148,749,226.00",1.00,Cédulas
2019-11-06,"3,599,349,545","R$3,599,349,545.00",1.00,Moedas
2019-11-06,"1,357,982,492","R$2,715,964,984.00",2.00,Cédulas
2019-11-06,"588,152,316","R$2,940,761,580.00",5.00,Cédulas
2019-11-06,"579,511,878","R$5,795,118,780.00",10.00,Cédulas
2019-11-06,"687,021,552","R$13,740,431,040.00",20.00,Cédulas
2019-11-06,"1,962,719,791","R$98,135,989,550.00",50.00,Cédulas
2019-11-06,"1,248,085,873","R$124,808,587,300.00",100.00,Cédulas
2019-11-05,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-05,"6,761,393,004","R$338,069,650.20",0.05,Moedas
2019-11-05,"7,115,338,778","R$711,533,877.80",0.10,Moedas
2019-11-05,"3,108,159,512","R$777,039,878.00",0.25,Moedas
2019-11-05,"3,069,430,739","R$1,534,715,369.50",0.50,Moedas
2019-11-05,"148,737,216","R$148,737,216.00",1.00,Cédulas
2019-11-05,"3,598,697,995","R$3,598,697,995.00",1.00,Moedas
2019-11-05,"1,355,425,093","R$2,710,850,186.00",2.00,Cédulas
2019-11-05,"583,497,196","R$2,917,485,980.00",5.00,Cédulas
2019-11-05,"573,350,534","R$5,733,505,340.00",10.00,Cédulas
2019-11-05,"679,141,868","R$13,582,837,360.00",20.00,Cédulas
2019-11-05,"1,946,126,380","R$97,306,319,000.00",50.00,Cédulas
2019-11-05,"1,237,446,473","R$123,744,647,300.00",100.00,Cédulas
2019-11-04,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-04,"6,760,290,004","R$338,014,500.20",0.05,Moedas
2019-11-04,"7,114,438,778","R$711,443,877.80",0.10,Moedas
2019-11-04,"3,107,758,012","R$776,939,503.00",0.25,Moedas
2019-11-04,"3,069,021,239","R$1,534,510,619.50",0.50,Moedas
2019-11-04,"148,741,716","R$148,741,716.00",1.00,Cédulas
2019-11-04,"3,597,921,945","R$3,597,921,945.00",1.00,Moedas
2019-11-04,"1,353,771,379","R$2,707,542,758.00",2.00,Cédulas
2019-11-04,"581,500,883","R$2,907,504,415.00",5.00,Cédulas
2019-11-04,"570,880,181","R$5,708,801,810.00",10.00,Cédulas
2019-11-04,"673,788,416","R$13,475,768,320.00",20.00,Cédulas
2019-11-04,"1,923,991,022","R$96,199,551,100.00",50.00,Cédulas
2019-11-04,"1,226,061,775","R$122,606,177,500.00",100.00,Cédulas
2019-11-01,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-11-01,"6,759,844,004","R$337,992,200.20",0.05,Moedas
2019-11-01,"7,113,932,778","R$711,393,277.80",0.10,Moedas
2019-11-01,"3,107,506,512","R$776,876,628.00",0.25,Moedas
2019-11-01,"3,068,796,239","R$1,534,398,119.50",0.50,Moedas
2019-11-01,"148,751,116","R$148,751,116.00",1.00,Cédulas
2019-11-01,"3,597,514,995","R$3,597,514,995.00",1.00,Moedas
2019-11-01,"1,351,237,676","R$2,702,475,352.00",2.00,Cédulas
2019-11-01,"579,840,144","R$2,899,200,720.00",5.00,Cédulas
2019-11-01,"567,511,227","R$5,675,112,270.00",10.00,Cédulas
2019-11-01,"668,008,032","R$13,360,160,640.00",20.00,Cédulas
2019-11-01,"1,901,363,834","R$95,068,191,700.00",50.00,Cédulas
2019-11-01,"1,211,131,178","R$121,113,117,800.00",100.00,Cédulas
2019-10-31,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-31,"6,759,018,004","R$337,950,900.20",0.05,Moedas
2019-10-31,"7,113,222,778","R$711,322,277.80",0.10,Moedas
2019-10-31,"3,107,090,512","R$776,772,628.00",0.25,Moedas
2019-10-31,"3,068,205,139","R$1,534,102,569.50",0.50,Moedas
2019-10-31,"148,741,220","R$148,741,220.00",1.00,Cédulas
2019-10-31,"3,596,547,495","R$3,596,547,495.00",1.00,Moedas
2019-10-31,"1,349,791,066","R$2,699,582,132.00",2.00,Cédulas
2019-10-31,"578,336,668","R$2,891,683,340.00",5.00,Cédulas
2019-10-31,"565,589,643","R$5,655,896,430.00",10.00,Cédulas
2019-10-31,"661,877,422","R$13,237,548,440.00",20.00,Cédulas
2019-10-31,"1,877,943,164","R$93,897,158,200.00",50.00,Cédulas
2019-10-31,"1,198,989,335","R$119,898,933,500.00",100.00,Cédulas
2019-10-30,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-30,"6,758,304,049","R$337,915,202.45",0.05,Moedas
2019-10-30,"7,112,372,389","R$711,237,238.90",0.10,Moedas
2019-10-30,"3,106,671,957","R$776,667,989.25",0.25,Moedas
2019-10-30,"3,067,736,141","R$1,533,868,070.50",0.50,Moedas
2019-10-30,"148,751,175","R$148,751,175.00",1.00,Cédulas
2019-10-30,"3,595,795,749","R$3,595,795,749.00",1.00,Moedas
2019-10-30,"1,347,560,923","R$2,695,121,846.00",2.00,Cédulas
2019-10-30,"577,031,880","R$2,885,159,400.00",5.00,Cédulas
2019-10-30,"562,557,551","R$5,625,575,510.00",10.00,Cédulas
2019-10-30,"655,752,484","R$13,115,049,680.00",20.00,Cédulas
2019-10-30,"1,856,428,530","R$92,821,426,500.00",50.00,Cédulas
2019-10-30,"1,185,738,591","R$118,573,859,100.00",100.00,Cédulas
2019-10-29,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-29,"6,751,860,187","R$337,593,009.35",0.05,Moedas
2019-10-29,"7,110,134,389","R$711,013,438.90",0.10,Moedas
2019-10-29,"3,105,567,038","R$776,391,759.50",0.25,Moedas
2019-10-29,"3,066,854,741","R$1,533,427,370.50",0.50,Moedas
2019-10-29,"148,751,475","R$148,751,475.00",1.00,Cédulas
2019-10-29,"3,593,867,750","R$3,593,867,750.00",1.00,Moedas
2019-10-29,"1,346,588,677","R$2,693,177,354.00",2.00,Cédulas
2019-10-29,"576,718,863","R$2,883,594,315.00",5.00,Cédulas
2019-10-29,"560,718,457","R$5,607,184,570.00",10.00,Cédulas
2019-10-29,"652,847,401","R$13,056,948,020.00",20.00,Cédulas
2019-10-29,"1,843,513,045","R$92,175,652,250.00",50.00,Cédulas
2019-10-29,"1,179,238,807","R$117,923,880,700.00",100.00,Cédulas
2019-10-28,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-28,"6,750,462,197","R$337,523,109.85",0.05,Moedas
2019-10-28,"7,109,526,393","R$710,952,639.30",0.10,Moedas
2019-10-28,"3,105,209,038","R$776,302,259.50",0.25,Moedas
2019-10-28,"3,066,255,741","R$1,533,127,870.50",0.50,Moedas
2019-10-28,"148,751,575","R$148,751,575.00",1.00,Cédulas
2019-10-28,"3,593,366,450","R$3,593,366,450.00",1.00,Moedas
2019-10-28,"1,346,026,259","R$2,692,052,518.00",2.00,Cédulas
2019-10-28,"576,208,668","R$2,881,043,340.00",5.00,Cédulas
2019-10-28,"559,434,574","R$5,594,345,740.00",10.00,Cédulas
2019-10-28,"649,972,844","R$12,999,456,880.00",20.00,Cédulas
2019-10-28,"1,833,079,604","R$91,653,980,200.00",50.00,Cédulas
2019-10-28,"1,173,973,947","R$117,397,394,700.00",100.00,Cédulas
2019-10-25,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-25,"6,750,127,197","R$337,506,359.85",0.05,Moedas
2019-10-25,"7,109,001,393","R$710,900,139.30",0.10,Moedas
2019-10-25,"3,104,947,038","R$776,236,759.50",0.25,Moedas
2019-10-25,"3,066,096,241","R$1,533,048,120.50",0.50,Moedas
2019-10-25,"148,751,575","R$148,751,575.00",1.00,Cédulas
2019-10-25,"3,592,918,150","R$3,592,918,150.00",1.00,Moedas
2019-10-25,"1,345,126,557","R$2,690,253,114.00",2.00,Cédulas
2019-10-25,"575,497,260","R$2,877,486,300.00",5.00,Cédulas
2019-10-25,"558,119,763","R$5,581,197,630.00",10.00,Cédulas
2019-10-25,"648,331,526","R$12,966,630,520.00",20.00,Cédulas
2019-10-25,"1,825,474,735","R$91,273,736,750.00",50.00,Cédulas
2019-10-25,"1,170,214,276","R$117,021,427,600.00",100.00,Cédulas
2019-10-24,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-24,"6,749,292,197","R$337,464,609.85",0.05,Moedas
2019-10-24,"7,108,336,393","R$710,833,639.30",0.10,Moedas
2019-10-24,"3,104,582,038","R$776,145,509.50",0.25,Moedas
2019-10-24,"3,065,746,241","R$1,532,873,120.50",0.50,Moedas
2019-10-24,"148,751,575","R$148,751,575.00",1.00,Cédulas
2019-10-24,"3,592,241,450","R$3,592,241,450.00",1.00,Moedas
2019-10-24,"1,344,077,034","R$2,688,154,068.00",2.00,Cédulas
2019-10-24,"575,525,763","R$2,877,628,815.00",5.00,Cédulas
2019-10-24,"558,006,609","R$5,580,066,090.00",10.00,Cédulas
2019-10-24,"647,658,578","R$12,953,171,560.00",20.00,Cédulas
2019-10-24,"1,823,238,007","R$91,161,900,350.00",50.00,Cédulas
2019-10-24,"1,168,840,445","R$116,884,044,500.00",100.00,Cédulas
2019-10-23,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-23,"6,747,347,229","R$337,367,361.45",0.05,Moedas
2019-10-23,"7,106,724,439","R$710,672,443.90",0.10,Moedas
2019-10-23,"3,103,918,061","R$775,979,515.25",0.25,Moedas
2019-10-23,"3,064,811,742","R$1,532,405,871.00",0.50,Moedas
2019-10-23,"148,751,868","R$148,751,868.00",1.00,Cédulas
2019-10-23,"3,590,393,971","R$3,590,393,971.00",1.00,Moedas
2019-10-23,"1,343,837,590","R$2,687,675,180.00",2.00,Cédulas
2019-10-23,"574,803,794","R$2,874,018,970.00",5.00,Cédulas
2019-10-23,"557,371,059","R$5,573,710,590.00",10.00,Cédulas
2019-10-23,"646,817,474","R$12,936,349,480.00",20.00,Cédulas
2019-10-23,"1,820,116,663","R$91,005,833,150.00",50.00,Cédulas
2019-10-23,"1,168,271,580","R$116,827,158,000.00",100.00,Cédulas
2019-10-22,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-22,"6,745,941,229","R$337,297,061.45",0.05,Moedas
2019-10-22,"7,106,088,439","R$710,608,843.90",0.10,Moedas
2019-10-22,"3,103,467,061","R$775,866,765.25",0.25,Moedas
2019-10-22,"3,064,205,042","R$1,532,102,521.00",0.50,Moedas
2019-10-22,"148,750,768","R$148,750,768.00",1.00,Cédulas
2019-10-22,"3,589,653,021","R$3,589,653,021.00",1.00,Moedas
2019-10-22,"1,342,976,423","R$2,685,952,846.00",2.00,Cédulas
2019-10-22,"574,460,024","R$2,872,300,120.00",5.00,Cédulas
2019-10-22,"558,081,244","R$5,580,812,440.00",10.00,Cédulas
2019-10-22,"647,686,032","R$12,953,720,640.00",20.00,Cédulas
2019-10-22,"1,823,832,964","R$91,191,648,200.00",50.00,Cédulas
2019-10-22,"1,169,642,555","R$116,964,255,500.00",100.00,Cédulas
2019-10-21,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-21,"6,744,559,229","R$337,227,961.45",0.05,Moedas
2019-10-21,"7,105,346,439","R$710,534,643.90",0.10,Moedas
2019-10-21,"3,102,799,261","R$775,699,815.25",0.25,Moedas
2019-10-21,"3,063,769,942","R$1,531,884,971.00",0.50,Moedas
2019-10-21,"148,745,168","R$148,745,168.00",1.00,Cédulas
2019-10-21,"3,588,617,521","R$3,588,617,521.00",1.00,Moedas
2019-10-21,"1,342,938,915","R$2,685,877,830.00",2.00,Cédulas
2019-10-21,"574,925,159","R$2,874,625,795.00",5.00,Cédulas
2019-10-21,"559,392,494","R$5,593,924,940.00",10.00,Cédulas
2019-10-21,"650,314,339","R$13,006,286,780.00",20.00,Cédulas
2019-10-21,"1,832,361,000","R$91,618,050,000.00",50.00,Cédulas
2019-10-21,"1,173,179,576","R$117,317,957,600.00",100.00,Cédulas
2019-10-18,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-18,"6,743,904,229","R$337,195,211.45",0.05,Moedas
2019-10-18,"7,104,397,939","R$710,439,793.90",0.10,Moedas
2019-10-18,"3,102,286,661","R$775,571,665.25",0.25,Moedas
2019-10-18,"3,063,358,142","R$1,531,679,071.00",0.50,Moedas
2019-10-18,"148,750,418","R$148,750,418.00",1.00,Cédulas
2019-10-18,"3,587,656,221","R$3,587,656,221.00",1.00,Moedas
2019-10-18,"1,342,672,467","R$2,685,344,934.00",2.00,Cédulas
2019-10-18,"574,779,645","R$2,873,898,225.00",5.00,Cédulas
2019-10-18,"561,071,572","R$5,610,715,720.00",10.00,Cédulas
2019-10-18,"653,435,434","R$13,068,708,680.00",20.00,Cédulas
2019-10-18,"1,843,753,651","R$92,187,682,550.00",50.00,Cédulas
2019-10-18,"1,177,139,755","R$117,713,975,500.00",100.00,Cédulas
2019-10-17,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-17,"6,742,463,729","R$337,123,186.45",0.05,Moedas
2019-10-17,"7,102,602,939","R$710,260,293.90",0.10,Moedas
2019-10-17,"3,101,311,761","R$775,327,940.25",0.25,Moedas
2019-10-17,"3,062,678,542","R$1,531,339,271.00",0.50,Moedas
2019-10-17,"148,736,768","R$148,736,768.00",1.00,Cédulas
2019-10-17,"3,586,051,221","R$3,586,051,221.00",1.00,Moedas
2019-10-17,"1,342,807,513","R$2,685,615,026.00",2.00,Cédulas
2019-10-17,"575,177,010","R$2,875,885,050.00",5.00,Cédulas
2019-10-17,"563,584,164","R$5,635,841,640.00",10.00,Cédulas
2019-10-17,"656,965,018","R$13,139,300,360.00",20.00,Cédulas
2019-10-17,"1,855,443,639","R$92,772,181,950.00",50.00,Cédulas
2019-10-17,"1,181,074,555","R$118,107,455,500.00",100.00,Cédulas
2019-10-16,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-16,"6,740,729,729","R$337,036,486.45",0.05,Moedas
2019-10-16,"7,101,022,939","R$710,102,293.90",0.10,Moedas
2019-10-16,"3,100,346,261","R$775,086,565.25",0.25,Moedas
2019-10-16,"3,061,792,642","R$1,530,896,321.00",0.50,Moedas
2019-10-16,"148,746,868","R$148,746,868.00",1.00,Cédulas
2019-10-16,"3,584,079,221","R$3,584,079,221.00",1.00,Moedas
2019-10-16,"1,341,702,351","R$2,683,404,702.00",2.00,Cédulas
2019-10-16,"575,103,878","R$2,875,519,390.00",5.00,Cédulas
2019-10-16,"565,055,103","R$5,650,551,030.00",10.00,Cédulas
2019-10-16,"658,870,870","R$13,177,417,400.00",20.00,Cédulas
2019-10-16,"1,866,058,569","R$93,302,928,450.00",50.00,Cédulas
2019-10-16,"1,184,533,731","R$118,453,373,100.00",100.00,Cédulas
2019-10-15,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-15,"6,740,236,729","R$337,011,836.45",0.05,Moedas
2019-10-15,"7,100,526,939","R$710,052,693.90",0.10,Moedas
2019-10-15,"3,099,979,261","R$774,994,815.25",0.25,Moedas
2019-10-15,"3,061,475,642","R$1,530,737,821.00",0.50,Moedas
2019-10-15,"148,746,868","R$148,746,868.00",1.00,Cédulas
2019-10-15,"3,583,472,821","R$3,583,472,821.00",1.00,Moedas
2019-10-15,"1,340,133,794","R$2,680,267,588.00",2.00,Cédulas
2019-10-15,"575,036,953","R$2,875,184,765.00",5.00,Cédulas
2019-10-15,"566,612,986","R$5,666,129,860.00",10.00,Cédulas
2019-10-15,"661,933,627","R$13,238,672,540.00",20.00,Cédulas
2019-10-15,"1,883,556,601","R$94,177,830,050.00",50.00,Cédulas
2019-10-15,"1,191,204,465","R$119,120,446,500.00",100.00,Cédulas
2019-10-14,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-14,"6,739,448,729","R$336,972,436.45",0.05,Moedas
2019-10-14,"7,099,789,939","R$709,978,993.90",0.10,Moedas
2019-10-14,"3,099,322,661","R$774,830,665.25",0.25,Moedas
2019-10-14,"3,060,991,042","R$1,530,495,521.00",0.50,Moedas
2019-10-14,"148,751,968","R$148,751,968.00",1.00,Cédulas
2019-10-14,"3,582,468,821","R$3,582,468,821.00",1.00,Moedas
2019-10-14,"1,340,176,077","R$2,680,352,154.00",2.00,Cédulas
2019-10-14,"575,327,286","R$2,876,636,430.00",5.00,Cédulas
2019-10-14,"569,345,817","R$5,693,458,170.00",10.00,Cédulas
2019-10-14,"668,227,710","R$13,364,554,200.00",20.00,Cédulas
2019-10-14,"1,913,223,266","R$95,661,163,300.00",50.00,Cédulas
2019-10-14,"1,203,168,211","R$120,316,821,100.00",100.00,Cédulas
2019-10-11,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-11,"6,738,550,729","R$336,927,536.45",0.05,Moedas
2019-10-11,"7,099,184,439","R$709,918,443.90",0.10,Moedas
2019-10-11,"3,099,079,661","R$774,769,915.25",0.25,Moedas
2019-10-11,"3,060,754,042","R$1,530,377,021.00",0.50,Moedas
2019-10-11,"148,753,268","R$148,753,268.00",1.00,Cédulas
2019-10-11,"3,582,161,821","R$3,582,161,821.00",1.00,Moedas
2019-10-11,"1,340,296,634","R$2,680,593,268.00",2.00,Cédulas
2019-10-11,"575,605,719","R$2,878,028,595.00",5.00,Cédulas
2019-10-11,"570,674,649","R$5,706,746,490.00",10.00,Cédulas
2019-10-11,"670,749,536","R$13,414,990,720.00",20.00,Cédulas
2019-10-11,"1,927,161,657","R$96,358,082,850.00",50.00,Cédulas
2019-10-11,"1,209,093,824","R$120,909,382,400.00",100.00,Cédulas
2019-10-10,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-10,"6,737,509,729","R$336,875,486.45",0.05,Moedas
2019-10-10,"7,098,277,439","R$709,827,743.90",0.10,Moedas
2019-10-10,"3,098,584,261","R$774,646,065.25",0.25,Moedas
2019-10-10,"3,060,437,142","R$1,530,218,571.00",0.50,Moedas
2019-10-10,"148,755,068","R$148,755,068.00",1.00,Cédulas
2019-10-10,"3,581,575,321","R$3,581,575,321.00",1.00,Moedas
2019-10-10,"1,340,179,623","R$2,680,359,246.00",2.00,Cédulas
2019-10-10,"576,062,743","R$2,880,313,715.00",5.00,Cédulas
2019-10-10,"573,615,968","R$5,736,159,680.00",10.00,Cédulas
2019-10-10,"675,337,983","R$13,506,759,660.00",20.00,Cédulas
2019-10-10,"1,945,029,878","R$97,251,493,900.00",50.00,Cédulas
2019-10-10,"1,216,960,278","R$121,696,027,800.00",100.00,Cédulas
2019-10-09,"3,191,181,836","R$31,911,818.36",0.01,Moedas
2019-10-09,"6,736,367,729","R$336,818,386.45",0.05,Moedas
2019-10-09,"7,097,354,439","R$709,735,443.90",0.10,Moedas
2019-10-09,"3,098,105,461","R$774,526,365.25",0.25,Moedas
2019-10-09,"3,060,028,842","R$1,530,014,421.00",0.50,Moedas
